CO(GT)_winsor,PT08.S1(CO)_winsor,PT08.S4(NO2)_winsor,T_winsor,RH_winsor,AH_winsor,day_winsor,year_winsor,quarter_winsor,weekday_winsor,NO2(GT)_winsor,air_quality
0.7530034235897791,0.778137406421449,0.7473312592514693,0.8192577149048175,0.31882446409194837,0.46129293222893025,0.5872060749204905,0.0,0.7564707973660301,0.7124143742160444,0.8206297296746791,bad
0.6090953082220234,0.4361133545048518,0.5992531507251013,0.66589184941045,0.6762053645040901,0.5256767551289107,0.33431018369394655,0.9999999999999999,0.0,0.3562071871080222,0.7874757394554406,bad
0.37393232480075467,0.41204930663109746,0.39068642753851945,0.5715330728043264,0.770095733810734,0.48130314174391653,0.9628644162295259,0.0,1.0,0.0,0.6159271430515758,bad
0.2614896070783901,0.21094768152097448,0.2794620173189232,0.3479904540780068,0.9666895754081092,0.42976620771499663,0.9756675420978557,0.0,1.0,1.0,0.44986465994022196,moderate
0.6607158688091008,0.7645507709383694,0.7569602334033345,0.8805955262788279,0.49231631470266357,0.8010834481256275,0.5057917824530875,0.0,1.0,0.7124143742160444,0.4897846078951716,moderate
0.44701943587156323,0.4160886020949474,0.6714205180769657,0.9744950862997628,0.1751461860144306,0.7107001030287302,0.2528958912265437,0.0,0.7564707973660301,0.8270874753469162,0.6159271430515758,bad
0.44701943587156323,0.5272204494878271,0.6329347123004964,0.7315617029677912,0.8400294361040975,0.8403559046288637,0.14793461295398447,0.0,1.0,0.9207822211616019,0.6159271430515758,bad
0.16207587235046017,0.11774474704883142,0.04662281059812945,0.10964252264946661,0.6802210085488367,0.07810506236630893,0.8401019661470341,0.0,1.0,1.0,0.3008609379189088,moderate
0.34760570114363315,0.4107002999584174,0.7424825726807562,0.8853653302237177,0.24952004497412328,0.5414213416053981,1.0,0.0,0.4425070493497598,0.0,0.6836504851340166,bad
0.23002420943299887,0.17152682666904923,0.7053658920006074,0.6783073010182107,0.8719665460791961,0.7642694483397366,0.4570726337764383,0.0,0.4425070493497598,1.0,0.3008609379189088,moderate
0.44701943587156323,0.13753996840141108,0.5730645016878604,0.7930770341598367,0.38377623986859855,0.47330646095605117,0.9756675420978557,0.0,0.7564707973660301,0.5645750340535796,0.42159388447585344,moderate
0.08611609406524312,0.09429360205784298,0.5298658225586895,0.7529681409186982,0.6114600976633411,0.6270800049031079,0.8016610083610566,0.0,0.7564707973660301,0.9207822211616019,0.26377894534776913,moderate
0.42356547942885026,0.472748826449964,0.21337084588973082,0.17075987186632696,0.7998346401096499,0.18133884059851124,0.0,0.9999999999999999,0.0,0.9207822211616019,0.6459500048701622,bad
0.6090953082220234,0.7926242609814078,0.8213766724423304,0.738085965710552,0.4744856023400692,0.4551745484073396,0.4570726337764383,0.0,0.4425070493497598,0.3562071871080222,0.5149130868040687,moderate
0.8209517606723178,0.7433892881532711,0.46742177590361983,0.0,0.8400294361040975,0.12097135103988582,0.14793461295398447,0.9999999999999999,0.0,0.5645750340535796,0.8783980329879011,bad
0.23002420943299887,0.18108880477769806,0.049018762399179905,0.2374902674590057,0.5365978769720362,0.041700960868639836,0.9628644162295259,0.9999999999999999,0.0,0.7124143742160444,0.5896294854534047,bad
0.5126603904451111,0.6209603395233494,0.4847623766544257,0.658283081326813,0.6260695024364921,0.46688898480269,0.8401019661470341,0.9999999999999999,0.0,0.9207822211616019,0.8312626016700522,bad
0.6267652552816597,0.6313862410607665,0.5048839365515043,0.5954876369052504,0.7414386422418437,0.48500483329163746,0.5872060749204905,0.9999999999999999,0.0,1.0,0.8485513403998735,bad
0.44701943587156323,0.6846146852003668,0.6837195260997178,0.7872732613501429,0.4834594599131389,0.5592969561643762,0.33431018369394655,0.0,0.4425070493497598,1.0,0.6159271430515758,bad
0.44701943587156323,0.17790867633056012,0.5723473120675651,0.806348489310619,0.5592977359143523,0.6858647169589998,0.8748760423325643,0.0,0.7564707973660301,0.9207822211616019,0.6159271430515758,bad
0.590927551239319,0.45193093751427366,0.8100656567143384,0.8082143755551078,0.5332922201354873,0.6623389665903613,0.7808066668668416,0.0,0.4425070493497598,0.5645750340535796,0.6556134486412442,bad
0.6090953082220234,0.43345975754376703,0.8654101907676293,0.7159790662621918,0.6735150198414417,0.617250235992682,0.5057917824530875,0.0,0.4425070493497598,0.0,0.5087349084264536,moderate
0.6770436453045621,0.7687452316321433,0.8518522007831186,0.9159910119600856,0.09478388335385357,0.4592328524680329,0.8213875231515277,0.0,0.4425070493497598,0.3562071871080222,0.7146942363085873,bad
0.44701943587156323,0.19688277014792266,0.17283759436226126,0.36254549631121935,0.5980374869762363,0.14379186126389437,1.0,0.0,1.0,0.8270874753469162,0.6159271430515758,bad
0.8079227776778832,0.6081120104566359,0.6556705579951335,0.4766155228909246,0.9614167587195108,0.5524803155344399,0.6537263954070721,0.0,1.0,0.7124143742160444,0.9189049983317894,bad
0.8705849153004134,0.9437946484126103,0.9668786952072947,0.6807517589114533,0.6303917512032524,0.5107048383785846,0.4570726337764383,0.0,0.4425070493497598,0.3562071871080222,0.6926954412123837,bad
0.6267652552816597,0.6359953509430105,0.5231128544664835,0.46135608507019443,0.9814107243031436,0.5565215085020992,0.9628644162295259,0.0,1.0,0.9207822211616019,0.5024884615028046,moderate
0.9801549658083695,0.9520937748883872,0.8106341874049657,0.668401147335817,0.49231631470266357,0.3579936795013826,0.735140687874475,0.9999999999999999,0.0,0.0,1.0,bad
0.23002420943299887,0.28957478197139586,0.61175519165525,1.0,0.0,0.6332812195754081,0.9495956213150413,0.0,0.4425070493497598,0.9207822211616019,0.32715859551707943,moderate
0.32015846430566114,0.22024696599310686,0.26017641417344434,0.2904276152517696,0.8995766045291032,0.3251856542772009,0.8213875231515277,0.0,1.0,0.7124143742160444,0.6159271430515758,bad
0.5331355299368062,0.6520096423485076,0.4878838770209363,0.8559971823916661,0.13167862272565195,0.35891287617348006,0.8016610083610566,0.9999999999999999,0.0,0.7124143742160444,0.8347629081771664,bad
0.6770436453045621,0.6174678415717373,0.8616320294385875,0.79115034493945,0.332321155857236,0.4187497822980254,0.6537263954070721,0.0,0.4425070493497598,0.3562071871080222,0.6651144738808962,bad
0.34760570114363315,0.3457958874943142,0.5730645016878604,0.5715330728043264,0.7051165846679964,0.4186032646610563,0.5057917824530875,0.0,0.4425070493497598,0.5645750340535796,0.43590598296551286,moderate
0.5722331198922571,0.42680383972253005,0.7870614058713001,0.8626828279667491,0.3980780552593539,0.6426851364682644,0.6219801511060205,0.0,0.4425070493497598,0.7124143742160444,0.6508023753912368,bad
0.44701943587156323,0.5159921926449085,0.8392181439129058,0.7529681409186982,0.5480426193340957,0.5600229175084218,0.9880365791010188,0.0,0.7564707973660301,0.7124143742160444,0.550627974247601,moderate
0.1969445112618341,0.2747907224016432,0.5185859844635784,0.6098656907174637,0.6246226198034187,0.3955496132664068,0.5057917824530875,0.0,0.4425070493497598,0.5645750340535796,0.34403440676707175,moderate
0.34760570114363315,0.3301642412798516,0.5593511760325317,0.7813973901408577,0.5812635201823313,0.6511608758157558,0.8579031379569667,0.0,0.7564707973660301,0.0,0.5330525370484667,moderate
0.37393232480075467,0.2836797415447722,0.6069114242979569,0.822882265587878,0.546419413927562,0.7102869489681083,0.935826000449392,0.0,0.7564707973660301,0.5645750340535796,0.5330525370484667,moderate
0.16207587235046017,0.21405426068173627,0.4562318258177389,0.6453233240783169,0.8868970622454291,0.723504042147291,0.33431018369394655,0.0,1.0,0.7124143742160444,0.21371991396830864,moderate
0.44701943587156323,0.1309723832218802,0.5358312677489084,0.79115034493945,0.7153319822748894,0.8320205780537369,0.735140687874475,0.0,0.7564707973660301,0.3562071871080222,0.6159271430515758,bad
0.5126603904451111,0.6554177463880955,0.7485398488207942,0.7227202950876677,0.5781687032603889,0.5276380013709072,0.8579031379569667,0.0,0.4425070493497598,0.7124143742160444,0.6556134486412442,bad
0.6267652552816597,0.8271992703704792,0.8225009263482741,0.8282675406430858,0.48878741773082435,0.6571913424003615,0.7808066668668416,0.0,0.4425070493497598,1.0,0.6926954412123837,bad
0.0,0.3301642412798516,0.7116462736105688,0.6608329610847821,1.0,0.8983845295391032,1.0,0.0,0.4425070493497598,0.0,0.26377894534776913,moderate
0.16207587235046017,0.31724458114715437,0.26986465846222235,0.2904276152517696,0.9148641389086165,0.3374558350588559,0.7808066668668416,0.9999999999999999,0.0,0.5645750340535796,0.5620485181219176,moderate
0.7085090429499533,0.8958208972553905,0.7992031081311544,0.6210615163487904,0.5496619553557768,0.34467192476454345,0.7099685250029822,0.0,0.0,0.9207822211616019,0.7874757394554406,bad
0.8940388717431264,0.9307870402951203,0.7682781643037813,0.7045256846486766,0.6474108744958821,0.5693595501669402,0.906622286633616,0.9999999999999999,0.0,0.5645750340535796,0.8620114452169509,bad
0.7385103929216101,0.728385036339402,0.6642318711475583,0.6012914097149445,0.8452832220706313,0.5992333174628239,0.14793461295398447,0.0,1.0,0.7124143742160444,0.744121577719452,bad
0.1969445112618341,0.4688688064822419,0.6376571055584807,0.8318239600261219,0.44116120844040585,0.6133235770504986,0.8213875231515277,0.0,0.7564707973660301,1.0,0.5787580408886539,bad
0.6929682253359286,0.6599491121133305,0.8066478218491888,0.8789948426882757,0.5165182533415823,0.8262363497975739,0.8748760423325643,0.0,0.7564707973660301,0.3562071871080222,0.8241962884754236,bad
0.2914909570500469,0.41204930663109746,0.569473515370486,0.6292878376017917,0.6502063975333329,0.44659067676956077,0.5057917824530875,0.0,0.4425070493497598,0.5645750340535796,0.36042099453802184,moderate
0.1969445112618341,0.25080907989738843,0.0738431923150274,0.08452149297685296,0.7051165846679964,0.08684406474778722,0.8910943411689822,0.0,1.0,0.5645750340535796,0.6881910532783219,bad
0.3992262617307109,0.2954452852180642,0.5837624480824846,0.7774391950792431,0.5624795269276259,0.6212285673023172,0.8016610083610566,0.0,0.7564707973660301,0.8270874753469162,0.5024884615028046,moderate
0.37393232480075467,0.4610765967786922,0.6661974259336194,0.7833641353844384,0.913918681359456,0.9999999999999999,0.0,0.0,1.0,0.0,0.3185279287168744,moderate
0.7946251370151964,0.8736400048936921,0.7928611433504454,0.748763655016006,0.770095733810734,0.7948876834250219,0.4570726337764383,0.0,1.0,0.9207822211616019,0.7146942363085873,bad
0.37393232480075467,0.37100704004788165,0.44897311301630927,0.5057325016699193,0.9966577490295004,0.624063074168065,0.33431018369394655,0.0,1.0,0.9207822211616019,0.5330525370484667,moderate
0.44701943587156323,0.5071968816638518,0.7664994256034021,1.0,0.13466461056382828,0.7924458345399823,1.0,0.0,0.7564707973660301,0.8270874753469162,0.7015979511025835,bad
0.0,0.030370480981760484,0.5147982313348028,0.7529681409186982,0.6557631658546167,0.6733039576139512,0.7099685250029822,0.0,0.4425070493497598,1.0,0.015075498598587478,good
0.7236841601156683,0.7348349852425645,0.8020728742525409,0.6265615963393181,0.6502063975333329,0.44134200394240475,0.4570726337764383,0.0,0.4425070493497598,0.3562071871080222,0.6971642209643452,bad
0.44701943587156323,0.24626676882541493,0.5343431642844272,0.6479438379810604,0.923314559219596,0.7713970603024751,0.33431018369394655,0.0,1.0,0.0,0.6159271430515758,bad
0.044494380639825803,0.5097154294201836,0.3681623638946774,0.668401147335817,0.4505831505965183,0.3238503217852975,0.6829301092228482,0.9999999999999999,0.0,0.9207822211616019,0.7103624320103493,bad
0.44701943587156323,0.20783424456400768,0.24645686631458452,0.38128068000859383,0.8536056678424769,0.35423378617387924,0.9880365791010188,0.0,1.0,0.5645750340535796,0.6159271430515758,bad
0.552980564128437,0.6045875112411584,0.6830758828249781,0.5331605643957319,0.7571111116689011,0.4195553452754547,1.0,0.0,0.0,0.5645750340535796,0.5949877975600403,bad
0.44701943587156323,0.0,0.0,0.0,0.7816883554022169,0.09998658358083756,0.935826000449392,0.9999999999999999,0.0,0.3562071871080222,0.0,good
0.12521368402069394,0.22794980528595907,0.520851923266854,0.7359211951145718,0.8799703045223939,0.9013086441249852,0.8910943411689822,0.0,1.0,0.8270874753469162,0.6159271430515758,bad
0.0,0.4804769902724877,0.7670926821879903,0.8559971823916661,0.6735150198414417,0.9538249242876937,0.14793461295398447,0.0,0.7564707973660301,0.0,0.5270704950383144,moderate
0.44701943587156323,0.3129115935032886,0.6875729052369227,0.8388575699217429,0.79195521792367,0.9999999999999999,0.8579031379569667,0.0,0.7564707973660301,0.8270874753469162,0.6159271430515758,bad
0.37393232480075467,0.35143744049143893,0.4847623766544257,0.4037020124603583,0.6921274482159789,0.24188137748056954,0.9495956213150413,0.0,0.0,0.8270874753469162,0.5149130868040687,moderate
0.23002420943299887,0.4361133545048518,0.5992531507251013,0.66589184941045,0.6762053645040901,0.5256767551289107,0.9495956213150413,0.0,0.7564707973660301,0.7124143742160444,0.352287074425977,moderate
0.1969445112618341,0.38069094722565594,0.6158888172845396,0.6479438379810604,0.6158760036107107,0.44407673529142516,0.8213875231515277,0.0,0.4425070493497598,0.3562071871080222,0.22409263975810084,moderate
0.6090953082220234,0.5021462536389171,0.7110199675295121,0.8963113090935688,0.29099895756759375,0.6124353297635703,0.4570726337764383,0.0,0.7564707973660301,0.0,0.6159271430515758,bad
0.34760570114363315,0.28957478197139586,0.37253260100336544,0.26762794639781773,0.9779755152662759,0.3800343165815959,0.6219801511060205,0.0,1.0,0.5645750340535796,0.7059971771547033,bad
0.2614896070783901,0.2851558132323657,0.6661974259336194,0.8423355381623173,0.6828849772154806,0.9285002332676697,0.7586876736796313,0.0,0.7564707973660301,1.0,0.2732799705874212,moderate
0.44701943587156323,0.06700595292687267,0.10035806439640627,0.5495290333214912,0.6653794598556425,0.35661371031771405,0.0,0.9999999999999999,0.4425070493497598,0.8270874753469162,0.07165244700352569,good
0.44701943587156323,0.1276770864686797,0.3872533003187143,0.5954876369052504,0.7559182911000556,0.5007454466227108,0.735140687874475,0.0,1.0,0.7124143742160444,0.6159271430515758,bad
0.44701943587156323,0.06183021732482863,0.5170725656203541,0.7794224329935346,0.7964689298087823,0.9013086441249852,1.0,0.0,0.7564707973660301,0.0,0.6159271430515758,bad
0.42356547942885026,0.6081120104566359,0.3872533003187143,0.6608329610847821,0.42774701241138047,0.29180214724396064,0.5872060749204905,0.9999999999999999,0.0,0.5645750340535796,0.5787580408886539,bad
0.590927551239319,0.48816303855179916,0.83033630016138,0.9248049604602355,0.5889394339367666,0.9999999999999999,0.4570726337764383,0.0,0.7564707973660301,0.8270874753469162,0.626112962675092,bad
0.044494380639825803,0.11940500194185855,0.45944146280778053,0.6505499137174251,0.5828056573699709,0.4157429888321844,0.921516258614437,0.0,0.4425070493497598,0.0,0.1106539582093295,good
0.44701943587156323,0.054899557831589896,0.5064154801780243,0.9174714562033983,0.31882446409194837,0.703955810363991,0.8748760423325643,0.0,0.7564707973660301,0.9207822211616019,0.6159271430515758,bad
0.44701943587156323,0.5034106072590109,0.6247881188779687,0.5954876369052504,0.829398371881312,0.5769390433942814,0.33431018369394655,0.0,0.4425070493497598,1.0,0.6159271430515758,bad
0.37393232480075467,0.5664344123130652,0.6589718546688573,0.4375022131568995,0.838973785325353,0.391519298283981,0.8213875231515277,0.0,0.0,0.7124143742160444,0.47678868623932,moderate
0.7530034235897791,0.8069638247091254,0.6288695243632332,0.5264512100639913,0.8131331621481369,0.46384590836657397,0.6829301092228482,0.9999999999999999,0.0,0.5645750340535796,0.9453393168020752,bad
0.5331355299368062,0.48943998419698326,0.6510307724850827,0.9174714562033983,0.3233532217946099,0.7107591147204357,0.5057917824530875,0.0,0.7564707973660301,0.3562071871080222,0.39942250574382543,moderate
0.4915138165113889,0.7110395587621529,0.6642318711475583,0.5364798871377197,0.6502063975333329,0.32941856145565185,0.6219801511060205,0.0,0.0,0.5645750340535796,0.5210244727559249,moderate
0.44701943587156323,0.664465965833815,0.8502131014448653,0.7571355824113309,0.5266322536590244,0.5428253823403811,0.8579031379569667,0.0,0.4425070493497598,0.3562071871080222,0.6159271430515758,bad
0.44701943587156323,1.0,0.9654140264511111,0.7969070271473226,0.8020692182411122,0.9527401041581709,0.8579031379569667,0.0,1.0,0.5645750340535796,0.6159271430515758,bad
0.34760570114363315,0.14896016333849565,0.05379389802935086,0.552735835771395,0.35638944637176095,0.12124530439484049,0.0,0.9999999999999999,0.4425070493497598,0.8270874753469162,0.7316969524181878,bad
0.0,0.10774196491697802,0.45783790299444804,0.6426882111370193,0.7316111849249886,0.5494913372275692,0.8910943411689822,0.0,0.0,0.0,0.6159271430515758,bad
0.16207587235046017,0.13590093699235806,0.5268700050403922,0.9070097000446309,0.12264109067726592,0.4640584386844345,0.6219801511060205,0.0,0.7564707973660301,0.9207822211616019,0.34403440676707175,moderate
0.8940388717431264,0.8697465962962698,0.9565817043877328,0.9262581153654096,0.44116120844040585,0.8791958309593917,0.906622286633616,0.0,0.7564707973660301,0.7124143742160444,0.9278544891233046,bad
0.3992262617307109,0.2998321825924131,0.6349612648643387,0.7315617029677912,0.6188040734002187,0.5898435212491843,0.921516258614437,0.0,0.7564707973660301,0.3562071871080222,0.5330525370484667,moderate
0.46965027449569274,0.6069381557332254,0.47612881527970047,0.5463003412656599,0.8400294361040975,0.5148045775886405,0.8579031379569667,0.9999999999999999,0.0,1.0,0.7987445051855374,bad
0.552980564128437,0.5784684987078006,0.6648874757527906,0.49139802439738456,0.8859118392454435,0.4961877668073661,0.5872060749204905,0.0,0.4425070493497598,0.8270874753469162,0.5389719387244919,moderate
0.44701943587156323,0.44536182284966436,0.7509527531266644,0.9652332215777497,0.0,0.4424221648168673,0.9756675420978557,0.0,0.7564707973660301,0.5645750340535796,0.8519465319557283,bad
0.44701943587156323,0.7033833130656328,0.8094968099098838,0.748763655016006,0.6431959004390363,0.6530097986930382,0.8213875231515277,0.0,1.0,0.0,0.6159271430515758,bad
0.8705849153004134,0.8668194703017835,0.912783049250728,0.8626828279667491,0.21599884301166722,0.45231931597078157,0.8213875231515277,0.0,0.4425070493497598,0.3562071871080222,0.8312626016700522,bad
0.42356547942885026,0.6508717751074724,0.7047357281670374,0.7114309393972174,0.64178507721248,0.5730239274168507,0.8401019661470341,0.0,0.4425070493497598,0.5645750340535796,0.5842198968539452,bad
0.34760570114363315,0.24626676882541493,0.16432082549857596,0.08452149297685296,0.8326051967481253,0.17081782607555124,0.7808066668668416,0.9999999999999999,0.0,1.0,0.669805767981234,bad
0.44701943587156323,0.37516543038836253,0.569473515370486,1.0,0.0,0.5988487190953248,0.8748760423325643,0.0,0.7564707973660301,0.5645750340535796,0.4833239924920706,moderate
0.5331355299368062,0.6267620193158117,0.8336760341983094,0.8007062568068015,0.7064019419850995,0.8436756830594985,0.33431018369394655,0.0,0.7564707973660301,1.0,0.5732428976824545,bad
0.44701943587156323,0.6116277240396989,0.8578398637729026,0.9248049604602355,0.3980780552593539,0.8181946807191534,1.0,0.0,0.7564707973660301,0.3562071871080222,0.6159271430515758,bad
0.2614896070783901,0.5395923390719234,0.5087085053100464,0.42090396450857304,0.7987145885130948,0.3420382538602392,0.6537263954070721,0.0,0.0,0.7124143742160444,0.45671683710639854,moderate
0.7385103929216101,0.7208226248227162,0.800351980740886,0.7930770341598367,0.772430138648935,0.9062702597164609,1.0,0.0,1.0,0.9207822211616019,0.7836690065869496,bad
0.23002420943299887,0.24170978144015473,0.6186353181325517,0.9571475281092247,0.3878932896791348,0.9137040584732175,0.5487651171345129,0.0,0.7564707973660301,1.0,0.22409263975810084,moderate
0.46965027449569274,0.49326389897166534,0.5564405881477672,0.604166807929178,0.9371691075446964,0.7083966333681008,0.4570726337764383,0.0,1.0,0.9207822211616019,0.3918345032934747,moderate
0.44701943587156323,0.17631591911017108,0.5461878227979957,0.7794224329935346,0.6217195763279318,0.6950898136478479,0.8213875231515277,0.0,0.7564707973660301,0.5645750340535796,0.6159271430515758,bad
0.8209517606723178,0.6174678415717373,0.7575590458005615,0.6426882111370193,0.6855385397280039,0.5001248498374236,0.9628644162295259,0.0,0.7564707973660301,0.0,0.7358689100605467,bad
0.2914909570500469,0.24018750782366144,0.7296443462627725,0.7892157755776273,0.855670444931865,0.9999999999999999,0.5057917824530875,0.0,0.7564707973660301,0.9207822211616019,0.2541155015766873,moderate
0.7385103929216101,0.8231753407685565,0.9496590132468827,0.7045256846486766,0.8131331621481369,0.7491549389431862,1.0,0.0,0.4425070493497598,0.8270874753469162,0.6459500048701622,bad
0.2614896070783901,0.1874276305882912,0.6536846545217709,0.802594489053339,0.5544969304955949,0.6698413334483543,0.4008305041805283,0.0,0.4425070493497598,0.9207822211616019,0.352287074425977,moderate
0.8079227776778832,0.853078645426621,0.784732273501735,0.6783073010182107,0.26445056114035626,0.18709064987880308,1.0,0.0,0.0,0.3562071871080222,0.7798364651629839,bad
0.7946251370151964,0.840198315096042,0.9179138070025156,0.9874194299631264,0.23682227079953633,0.8273735278919564,0.8748760423325643,0.0,0.7564707973660301,0.5645750340535796,0.841699163233697,bad
0.0,0.0,0.0,0.48035468504767503,0.5010591784896595,0.16021420115769702,0.6219801511060205,0.0,1.0,0.8270874753469162,0.04407147967203806,good
0.7085090429499533,0.7518920199719796,0.8447303929777092,0.9248049604602355,0.4430560803508063,0.8780493476270607,0.906622286633616,0.0,0.7564707973660301,0.7124143742160444,0.7798364651629839,bad
0.37393232480075467,0.3723945328983577,0.75516169039436,0.9516792411988368,0.44683004083204386,0.97398131427467,0.7099685250029822,0.0,0.7564707973660301,0.8270874753469162,0.5270704950383144,moderate
0.5126603904451111,0.3100155219132985,0.22250093976392493,0.4123811834842858,0.42967962008590843,0.06741003533359358,0.8910943411689822,0.0,1.0,0.5645750340535796,0.626112962675092,bad
0.44701943587156323,0.2762761215581764,0.6668517725830154,0.849215682006512,0.6361122998672892,0.8893672197605239,0.8748760423325643,0.0,0.7564707973660301,0.9207822211616019,0.6159271430515758,bad
0.3992262617307109,0.4361133545048518,0.5992531507251013,0.66589184941045,0.6762053645040901,0.5256767551289107,0.8579031379569667,0.0,0.4425070493497598,1.0,0.4897846078951716,moderate
0.6090953082220234,0.5321822360257528,0.7166429670665584,0.6998655331639893,0.8947278249178018,0.8353608849364513,0.14793461295398447,0.0,1.0,0.3562071871080222,0.33565947292519777,moderate
0.5722331198922571,0.4856056736285229,0.2936913280794578,0.5127400602037844,0.5316333398497782,0.21079627189112315,0.6829301092228482,0.0,1.0,1.0,0.6508023753912368,bad
